,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1760,33.28800029754639,0.33089658401119154,0.0843132495880127,0.048498407273560286,squared_error,0.1,4,0.5,10,50,500,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 500}",0.9529411764705882,0.9411764705882353,0.9294117647058824,0.9558823529411765,0.9558823529411765,0.9470588235294117,0.010356951095093537,406,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
1716,9.870810842514038,0.3701568383692747,0.03250298500061035,0.038097643179492935,squared_error,0.1,4,0.3,15,60,200,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 15, 'min_samples_split': 60, 'n_estimators': 200}",0.95,0.9411764705882353,0.9352941176470588,0.9529411764705882,0.9558823529411765,0.9470588235294117,0.007669649888473702,406,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
937,31.442730712890626,0.6069592077832148,0.0885554313659668,0.047108725600233735,friedman_mse,0.1,6,0.4,20,40,400,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 6, 'max_features': 0.4, 'min_samples_leaf': 20, 'min_samples_split': 40, 'n_estimators': 400}",0.9529411764705882,0.9382352941176471,0.9352941176470588,0.9529411764705882,0.9558823529411765,0.9470588235294117,0.008524339262464369,406,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
1574,35.16924104690552,0.623062387808806,0.11482620239257812,0.05145813036605347,squared_error,0.009,5,0.4,10,60,500,"{'criterion': 'squared_error', 'learning_rate': 0.009, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 10, 'min_samples_split': 60, 'n_estimators': 500}",0.961764705882353,0.9323529411764706,0.9352941176470588,0.9529411764705882,0.9529411764705882,0.9470588235294117,0.011314931800983134,406,0.9852941176470589,0.9889705882352942,0.9882352941176471,0.986764705882353,0.986764705882353,0.9872058823529413,0.0012820291010413698
1553,29.884616994857787,0.750553957611793,0.11506991386413574,0.041350988353808196,squared_error,0.009,5,0.3,15,50,500,"{'criterion': 'squared_error', 'learning_rate': 0.009, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 15, 'min_samples_split': 50, 'n_estimators': 500}",0.9588235294117647,0.9352941176470588,0.9294117647058824,0.9558823529411765,0.9558823529411765,0.9470588235294117,0.01219790667842808,406,0.9845588235294118,0.986764705882353,0.9875,0.9860294117647059,0.986764705882353,0.9863235294117647,0.0009974014681066537
1780,26.716698789596556,0.13648161489429508,0.10337371826171875,0.04047010621174463,squared_error,0.1,4,0.5,20,60,400,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 20, 'min_samples_split': 60, 'n_estimators': 400}",0.9411764705882353,0.9441176470588235,0.9441176470588235,0.9529411764705882,0.9529411764705882,0.9470588235294117,0.004921529567847485,406,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
1630,27.5351441860199,0.5118004395686868,0.13625450134277345,0.009203172334566726,squared_error,0.009,6,0.3,15,40,400,"{'criterion': 'squared_error', 'learning_rate': 0.009, 'max_depth': 6, 'max_features': 0.3, 'min_samples_leaf': 15, 'min_samples_split': 40, 'n_estimators': 400}",0.961764705882353,0.9323529411764706,0.9264705882352942,0.9529411764705882,0.9588235294117647,0.9464705882352942,0.014336538361122276,453,0.9882352941176471,0.9882352941176471,0.9889705882352942,0.986764705882353,0.9875,0.9879411764705883,0.0007498558108224657
1732,23.443928289413453,0.40621210171512934,0.04180717468261719,0.047087645785893195,squared_error,0.1,4,0.4,10,50,400,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.4, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 400}",0.9470588235294117,0.9411764705882353,0.9323529411764706,0.9558823529411765,0.9558823529411765,0.9464705882352942,0.008998269729869635,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
1743,10.103170394897461,0.6070724149260336,0.0741814136505127,0.05200172806792057,squared_error,0.1,4,0.4,15,60,200,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.4, 'min_samples_leaf': 15, 'min_samples_split': 60, 'n_estimators': 200}",0.95,0.9382352941176471,0.9294117647058824,0.9588235294117647,0.9558823529411765,0.9464705882352942,0.01106758101307458,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
1583,35.00823059082031,0.408777519082511,0.09369544982910157,0.048940163249513474,squared_error,0.009,5,0.4,15,60,500,"{'criterion': 'squared_error', 'learning_rate': 0.009, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 15, 'min_samples_split': 60, 'n_estimators': 500}",0.961764705882353,0.9323529411764706,0.9294117647058824,0.9558823529411765,0.9529411764705882,0.9464705882352942,0.013074182806407564,453,0.9838235294117647,0.9860294117647059,0.9875,0.9852941176470589,0.9845588235294118,0.9854411764705882,0.0012650478333886455
1625,33.186766386032104,0.7086490323589487,0.14305658340454103,0.014187461275967851,squared_error,0.009,6,0.3,10,50,500,"{'criterion': 'squared_error', 'learning_rate': 0.009, 'max_depth': 6, 'max_features': 0.3, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 500}",0.9558823529411765,0.9352941176470588,0.9352941176470588,0.9529411764705882,0.9529411764705882,0.9464705882352942,0.009188529030478407,453,0.9904411764705883,0.9926470588235294,0.9926470588235294,0.9911764705882353,0.9911764705882353,0.9916176470588235,0.0008823529411764674
1514,35.73931360244751,0.326087855839585,0.10610175132751465,0.04003296224211539,squared_error,0.009,4,0.5,10,40,500,"{'criterion': 'squared_error', 'learning_rate': 0.009, 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 40, 'n_estimators': 500}",0.961764705882353,0.9323529411764706,0.9294117647058824,0.9529411764705882,0.9558823529411765,0.9464705882352942,0.013074182806407564,453,0.9801470588235294,0.9830882352941176,0.9845588235294118,0.9816176470588235,0.9830882352941176,0.9824999999999999,0.001499711621644962
1624,26.991147994995117,0.6511757753227662,0.1302645206451416,0.0048712890194903945,squared_error,0.009,6,0.3,10,50,400,"{'criterion': 'squared_error', 'learning_rate': 0.009, 'max_depth': 6, 'max_features': 0.3, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 400}",0.9588235294117647,0.9294117647058824,0.9294117647058824,0.9558823529411765,0.9588235294117647,0.9464705882352942,0.013969814220044613,453,0.9875,0.9889705882352942,0.9897058823529412,0.9860294117647059,0.9875,0.9879411764705882,0.0012820291010413702
969,17.1198646068573,0.25681139746328396,0.0768399715423584,0.05292797276298361,friedman_mse,0.1,6,0.5,20,60,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 20, 'min_samples_split': 60, 'n_estimators': 200}",0.9441176470588235,0.9411764705882353,0.9382352941176471,0.95,0.9588235294117647,0.9464705882352942,0.007299808027053456,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
805,25.73485746383667,0.73397860765473,0.10009965896606446,0.03958553675935768,friedman_mse,0.1,4,0.5,20,50,400,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 20, 'min_samples_split': 50, 'n_estimators': 400}",0.9411764705882353,0.9441176470588235,0.9382352941176471,0.9558823529411765,0.9529411764705882,0.9464705882352942,0.006809315825170728,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
788,33.401142835617065,0.44374364819850576,0.08663749694824219,0.054225838386189634,friedman_mse,0.1,4,0.5,10,50,500,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 500}",0.9529411764705882,0.9382352941176471,0.9294117647058824,0.9529411764705882,0.9588235294117647,0.9464705882352942,0.01091013940646552,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
1737,10.905627870559693,0.5766298507278319,0.02984166145324707,0.039453618342169754,squared_error,0.1,4,0.4,15,40,200,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.4, 'min_samples_leaf': 15, 'min_samples_split': 40, 'n_estimators': 200}",0.9558823529411765,0.9382352941176471,0.9352941176470588,0.9529411764705882,0.95,0.9464705882352942,0.008193169574814184,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
786,13.29946722984314,0.47907850573493144,0.05091986656188965,0.04551790795471595,friedman_mse,0.1,4,0.5,10,50,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 200}",0.9529411764705882,0.9382352941176471,0.9352941176470588,0.9529411764705882,0.9529411764705882,0.9464705882352942,0.00797921174485323,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
771,11.243610191345216,0.688741438489754,0.06854591369628907,0.04584746885416148,friedman_mse,0.1,4,0.4,15,60,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.4, 'min_samples_leaf': 15, 'min_samples_split': 60, 'n_estimators': 200}",0.9470588235294117,0.9352941176470588,0.9382352941176471,0.9529411764705882,0.9588235294117647,0.9464705882352942,0.008803899733585745,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
759,11.261913919448853,0.4672300622312272,0.03352465629577637,0.04102702341360922,friedman_mse,0.1,4,0.4,10,50,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.4, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 200}",0.9470588235294117,0.9411764705882353,0.9323529411764706,0.9558823529411765,0.9558823529411765,0.9464705882352942,0.008998269729869635,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
752,25.660944080352785,0.5856995589894342,0.11985764503479004,0.013168642327556346,friedman_mse,0.1,4,0.3,20,50,500,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 20, 'min_samples_split': 50, 'n_estimators': 500}",0.95,0.9411764705882353,0.9352941176470588,0.95,0.9558823529411765,0.9464705882352942,0.007299808027053447,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
748,20.783736085891725,0.29677785742146384,0.10019946098327637,0.03824334725578134,friedman_mse,0.1,4,0.3,20,40,400,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 20, 'min_samples_split': 40, 'n_estimators': 400}",0.95,0.9441176470588235,0.9294117647058824,0.9558823529411765,0.9529411764705882,0.9464705882352942,0.00937492791206424,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
605,34.415040731430054,0.6156310101569216,0.13385419845581054,0.01249464657535738,friedman_mse,0.009,5,0.4,15,40,500,"{'criterion': 'friedman_mse', 'learning_rate': 0.009, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 15, 'min_samples_split': 40, 'n_estimators': 500}",0.961764705882353,0.9323529411764706,0.9323529411764706,0.9529411764705882,0.9529411764705882,0.9464705882352942,0.011968817617279871,453,0.9875,0.9911764705882353,0.9904411764705883,0.9882352941176471,0.9882352941176471,0.9891176470588234,0.0014257881933577386
713,43.26446967124939,0.6447302631532666,0.15247325897216796,0.00975158868176703,friedman_mse,0.009,6,0.5,15,40,500,"{'criterion': 'friedman_mse', 'learning_rate': 0.009, 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 40, 'n_estimators': 500}",0.961764705882353,0.9294117647058824,0.9323529411764706,0.9529411764705882,0.9558823529411765,0.9464705882352942,0.013074182806407564,453,0.9919117647058824,0.9948529411764706,0.9941176470588236,0.9926470588235294,0.9919117647058824,0.9930882352941177,0.0011947115300935194
686,38.15285840034485,0.3246866467130989,0.14005379676818847,0.008080819170596333,friedman_mse,0.009,6,0.4,15,40,500,"{'criterion': 'friedman_mse', 'learning_rate': 0.009, 'max_depth': 6, 'max_features': 0.4, 'min_samples_leaf': 15, 'min_samples_split': 40, 'n_estimators': 500}",0.9588235294117647,0.9352941176470588,0.9323529411764706,0.9529411764705882,0.9529411764705882,0.9464705882352942,0.010588235294117634,453,0.9911764705882353,0.9941176470588236,0.9941176470588236,0.9926470588235294,0.9926470588235294,0.9929411764705882,0.0011004874666982142
683,36.84037575721741,1.0879422129233094,0.17639126777648925,0.04963287741736684,friedman_mse,0.009,6,0.4,10,60,500,"{'criterion': 'friedman_mse', 'learning_rate': 0.009, 'max_depth': 6, 'max_features': 0.4, 'min_samples_leaf': 10, 'min_samples_split': 60, 'n_estimators': 500}",0.9529411764705882,0.9382352941176471,0.9382352941176471,0.9529411764705882,0.95,0.9464705882352942,0.006809315825170696,453,0.9889705882352942,0.9926470588235294,0.9926470588235294,0.9919117647058824,0.9919117647058824,0.9916176470588237,0.001363767425808187
1891,31.298823738098143,0.6881230091747532,0.12655673027038575,0.007342799666530496,squared_error,0.1,6,0.4,10,40,400,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 6, 'max_features': 0.4, 'min_samples_leaf': 10, 'min_samples_split': 40, 'n_estimators': 400}",0.95,0.9382352941176471,0.9323529411764706,0.9558823529411765,0.9558823529411765,0.9464705882352942,0.009557692240748199,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
569,30.52853946685791,0.6985370693161476,0.13347187042236328,0.008883972583589875,friedman_mse,0.009,5,0.3,10,40,500,"{'criterion': 'friedman_mse', 'learning_rate': 0.009, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 10, 'min_samples_split': 40, 'n_estimators': 500}",0.9588235294117647,0.9323529411764706,0.9352941176470588,0.9529411764705882,0.9529411764705882,0.9464705882352942,0.010588235294117634,453,0.9882352941176471,0.9897058823529412,0.9911764705882353,0.9889705882352942,0.9875,0.9891176470588234,0.001265047833388617
655,25.00231537818909,0.2165292879101374,0.11086769104003906,0.05083580659723974,friedman_mse,0.009,6,0.3,10,60,400,"{'criterion': 'friedman_mse', 'learning_rate': 0.009, 'max_depth': 6, 'max_features': 0.3, 'min_samples_leaf': 10, 'min_samples_split': 60, 'n_estimators': 400}",0.9558823529411765,0.9323529411764706,0.9323529411764706,0.9529411764705882,0.9588235294117647,0.9464705882352942,0.011676137200752473,453,0.986764705882353,0.986764705882353,0.9875,0.9845588235294118,0.9860294117647059,0.9863235294117647,0.0009974014681066537
575,29.901282405853273,0.2299025449274929,0.131194543838501,0.0076188451735083335,friedman_mse,0.009,5,0.3,10,60,500,"{'criterion': 'friedman_mse', 'learning_rate': 0.009, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 10, 'min_samples_split': 60, 'n_estimators': 500}",0.9588235294117647,0.9323529411764706,0.9352941176470588,0.9558823529411765,0.95,0.9464705882352942,0.01075039228382181,453,0.9845588235294118,0.9875,0.9889705882352942,0.9852941176470589,0.9860294117647059,0.9864705882352942,0.0015838720020983777
1648,32.03893628120422,0.8110909646976748,0.13006629943847656,0.006444964499103022,squared_error,0.009,6,0.4,10,40,400,"{'criterion': 'squared_error', 'learning_rate': 0.009, 'max_depth': 6, 'max_features': 0.4, 'min_samples_leaf': 10, 'min_samples_split': 40, 'n_estimators': 400}",0.9529411764705882,0.9294117647058824,0.9382352941176471,0.9529411764705882,0.9588235294117647,0.9464705882352942,0.01091013940646552,453,0.9882352941176471,0.9911764705882353,0.9897058823529412,0.9889705882352942,0.9904411764705883,0.9897058823529411,0.001039862913509625
635,37.826953649520874,1.299465815386682,0.11915116310119629,0.00934278537249465,friedman_mse,0.009,5,0.5,15,50,500,"{'criterion': 'friedman_mse', 'learning_rate': 0.009, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 50, 'n_estimators': 500}",0.961764705882353,0.9323529411764706,0.9294117647058824,0.9558823529411765,0.9529411764705882,0.9464705882352942,0.013074182806407564,453,0.986764705882353,0.9911764705882353,0.9889705882352942,0.9875,0.986764705882353,0.9882352941176471,0.0016767285663222557
1851,14.946726226806641,0.5754784630609607,0.05311031341552734,0.05375634842911537,squared_error,0.1,5,0.5,15,60,200,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 60, 'n_estimators': 200}",0.9529411764705882,0.9323529411764706,0.9323529411764706,0.9558823529411765,0.9588235294117647,0.9464705882352942,0.011676137200752473,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
1717,19.72132511138916,0.6493209041193716,0.10425548553466797,0.04095261517060093,squared_error,0.1,4,0.3,15,60,400,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 15, 'min_samples_split': 60, 'n_estimators': 400}",0.9558823529411765,0.9382352941176471,0.9294117647058824,0.9529411764705882,0.9558823529411765,0.9464705882352942,0.010750392283821804,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
1682,44.75023756027222,0.3835276539906843,0.1307450771331787,0.007446986953161861,squared_error,0.009,6,0.5,10,60,500,"{'criterion': 'squared_error', 'learning_rate': 0.009, 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 60, 'n_estimators': 500}",0.9529411764705882,0.9411764705882353,0.9323529411764706,0.9529411764705882,0.9529411764705882,0.9464705882352942,0.00840168050416803,453,0.9897058823529412,0.9926470588235294,0.9926470588235294,0.9911764705882353,0.9911764705882353,0.9914705882352941,0.0011004874666982142
608,33.72738523483277,0.37164517425316956,0.1324103832244873,0.005823684877541844,friedman_mse,0.009,5,0.4,15,50,500,"{'criterion': 'friedman_mse', 'learning_rate': 0.009, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 15, 'min_samples_split': 50, 'n_estimators': 500}",0.961764705882353,0.9323529411764706,0.9323529411764706,0.9558823529411765,0.95,0.9464705882352942,0.012112506048220003,453,0.9860294117647059,0.9889705882352942,0.9882352941176471,0.986764705882353,0.9852941176470589,0.9870588235294118,0.0013637674258081868
1830,10.88285813331604,0.9062235052958124,0.05266237258911133,0.052317451596671366,squared_error,0.1,5,0.4,20,50,200,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 20, 'min_samples_split': 50, 'n_estimators': 200}",0.9529411764705882,0.9382352941176471,0.9323529411764706,0.9529411764705882,0.9558823529411765,0.9464705882352942,0.00937492791206424,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
1935,13.664782238006591,0.6610702190597125,0.01998896598815918,0.006097819862139047,squared_error,0.1,6,0.5,20,40,200,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 20, 'min_samples_split': 40, 'n_estimators': 200}",0.9470588235294117,0.9382352941176471,0.9323529411764706,0.9588235294117647,0.9558823529411765,0.9464705882352942,0.01008613423498957,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
1704,10.377070569992066,0.5206013287639634,0.030710601806640626,0.03499782410095216,squared_error,0.1,4,0.3,10,50,200,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 200}",0.9441176470588235,0.9441176470588235,0.9352941176470588,0.9529411764705882,0.9558823529411765,0.9464705882352942,0.007299808027053448,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
936,15.44638500213623,0.48963287601310435,0.03691673278808594,0.0388986029619208,friedman_mse,0.1,6,0.4,20,40,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 6, 'max_features': 0.4, 'min_samples_leaf': 20, 'min_samples_split': 40, 'n_estimators': 200}",0.95,0.9382352941176471,0.9352941176470588,0.9529411764705882,0.9558823529411765,0.9464705882352942,0.008193169574814184,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
1812,13.785710334777832,0.2435397879362292,0.09290666580200195,0.038928099045921885,squared_error,0.1,5,0.4,10,50,200,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 200}",0.95,0.9411764705882353,0.9294117647058824,0.9558823529411765,0.9558823529411765,0.9464705882352942,0.010086134234989563,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
1568,34.53190155029297,0.6977564815004905,0.13365478515625,0.00895559578008516,squared_error,0.009,5,0.4,10,40,500,"{'criterion': 'squared_error', 'learning_rate': 0.009, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 10, 'min_samples_split': 40, 'n_estimators': 500}",0.9529411764705882,0.9323529411764706,0.9382352941176471,0.9529411764705882,0.9558823529411765,0.9464705882352942,0.00937492791206424,453,0.9882352941176471,0.9911764705882353,0.9911764705882353,0.9889705882352942,0.9889705882352942,0.9897058823529413,0.0012303823919618715
903,13.2451828956604,0.3005900028979681,0.05721125602722168,0.04752187931438319,friedman_mse,0.1,6,0.3,15,50,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 6, 'max_features': 0.3, 'min_samples_leaf': 15, 'min_samples_split': 50, 'n_estimators': 200}",0.9588235294117647,0.9352941176470588,0.9323529411764706,0.9558823529411765,0.95,0.9464705882352942,0.01075039228382181,453,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
1691,44.26981549263,0.8169086097270263,0.11256227493286133,0.05108161748314227,squared_error,0.009,6,0.5,15,60,500,"{'criterion': 'squared_error', 'learning_rate': 0.009, 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 60, 'n_estimators': 500}",0.9588235294117647,0.9352941176470588,0.9294117647058824,0.9558823529411765,0.9529411764705882,0.9464705882352942,0.011823383083671634,453,0.9889705882352942,0.9926470588235294,0.9919117647058824,0.9882352941176471,0.9904411764705883,0.9904411764705883,0.0016767285663222557
1544,30.75536799430847,0.9125337852072575,0.14248371124267578,0.006740400196354468,squared_error,0.009,5,0.3,10,50,500,"{'criterion': 'squared_error', 'learning_rate': 0.009, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 500}",0.961764705882353,0.9294117647058824,0.9382352941176471,0.95,0.9529411764705882,0.9464705882352942,0.011375929179890411,453,0.9852941176470589,0.9889705882352942,0.9889705882352942,0.986764705882353,0.986764705882353,0.9873529411764708,0.0014257881933577388
1565,27.60594425201416,0.3238715818753881,0.11300644874572754,0.05173407591116691,squared_error,0.009,5,0.3,20,60,500,"{'criterion': 'squared_error', 'learning_rate': 0.009, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 20, 'min_samples_split': 60, 'n_estimators': 500}",0.9647058823529412,0.9323529411764706,0.9264705882352942,0.9558823529411765,0.9529411764705882,0.9464705882352942,0.014575896109839835,453,0.9830882352941176,0.9845588235294118,0.9860294117647059,0.9830882352941176,0.9838235294117647,0.9841176470588235,0.0011004874666982615
796,26.233717489242554,0.6326787541292511,0.06090998649597168,0.05383541326212149,friedman_mse,0.1,4,0.5,15,50,400,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 50, 'n_estimators': 400}",0.9470588235294117,0.9441176470588235,0.9264705882352942,0.9588235294117647,0.9529411764705882,0.9458823529411765,0.010941808963375443,493,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
798,13.060055875778199,0.3333931882622237,0.03495287895202637,0.04303077256429073,friedman_mse,0.1,4,0.5,15,60,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 60, 'n_estimators': 200}",0.9588235294117647,0.9264705882352942,0.9323529411764706,0.9588235294117647,0.9529411764705882,0.9458823529411765,0.013745084053585785,493,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
676,29.364233636856078,1.0809992927982122,0.13041253089904786,0.009496051097630059,friedman_mse,0.009,6,0.4,10,40,400,"{'criterion': 'friedman_mse', 'learning_rate': 0.009, 'max_depth': 6, 'max_features': 0.4, 'min_samples_leaf': 10, 'min_samples_split': 40, 'n_estimators': 400}",0.95,0.9323529411764706,0.9382352941176471,0.9529411764705882,0.9558823529411765,0.9458823529411765,0.009036642056316003,493,0.9882352941176471,0.9911764705882353,0.9904411764705883,0.9882352941176471,0.9904411764705883,0.9897058823529411,0.0012303823919618715
804,13.23902850151062,0.333909197102756,0.030168676376342775,0.03964108504624449,friedman_mse,0.1,4,0.5,20,50,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 20, 'min_samples_split': 50, 'n_estimators': 200}",0.9411764705882353,0.9382352941176471,0.9382352941176471,0.9529411764705882,0.9588235294117647,0.9458823529411765,0.008442764761416076,493,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
