,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
113,29.129574370384216,0.15781057171260865,0.009803509712219239,0.0015254087746461762,0.5,0.25,0.1,3,500,5,0.8,"{'colsample_bytree': 0.5, 'gamma': 0.25, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500, 'scale_pos_weight': 5, 'subsample': 0.8}",0.8967136150234741,0.9342723004694836,0.9248826291079812,0.9154929577464789,0.9530516431924883,0.9577464788732394,0.9056603773584906,0.9339622641509434,0.8632075471698113,0.6792452830188679,0.8964235096111259,0.07703089810081917,76,0.9989545216936748,0.9989545216936748,0.9989545216936748,0.9994772608468374,0.9989545216936748,0.9989545216936748,0.9994775339602926,0.9994775339602926,0.9994775339602926,0.9989550679205852,0.9991637539116676,0.00025614464726982165
282,74.15361988544464,0.7334428389672589,0.013942408561706542,0.0016190245777567163,0.5,1,0.01,7,500,1,0.8,"{'colsample_bytree': 0.5, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.8}",0.8873239436619719,0.9248826291079812,0.9295774647887324,0.92018779342723,0.9389671361502347,0.9530516431924883,0.8679245283018868,0.9339622641509434,0.8632075471698113,0.7405660377358491,0.8959650987687129,0.05931901508583425,79,0.9864087820177732,0.9848405645582854,0.9827496079456352,0.9848405645582854,0.9822268687924726,0.9832723470987977,0.98380355276907,0.9832810867293625,0.9827586206896551,0.9853709508881923,0.983955294604753,0.0012809470202696537
283,75.78022494316102,0.6790752401273841,0.013725090026855468,0.00241207064733658,0.5,1,0.01,7,500,3,0.8,"{'colsample_bytree': 0.5, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'scale_pos_weight': 3, 'subsample': 0.8}",0.8873239436619719,0.9248826291079812,0.9295774647887324,0.92018779342723,0.9389671361502347,0.9530516431924883,0.8679245283018868,0.9339622641509434,0.8632075471698113,0.7405660377358491,0.8959650987687129,0.05931901508583425,79,0.9864087820177732,0.9848405645582854,0.9827496079456352,0.9848405645582854,0.9822268687924726,0.9832723470987977,0.98380355276907,0.9832810867293625,0.9827586206896551,0.9853709508881923,0.983955294604753,0.0012809470202696537
284,74.06988518238067,1.6871715412816048,0.013115692138671874,0.004341830240025047,0.5,1,0.01,7,500,5,0.8,"{'colsample_bytree': 0.5, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'scale_pos_weight': 5, 'subsample': 0.8}",0.8873239436619719,0.9248826291079812,0.9295774647887324,0.92018779342723,0.9389671361502347,0.9530516431924883,0.8679245283018868,0.9339622641509434,0.8632075471698113,0.7405660377358491,0.8959650987687129,0.05931901508583425,79,0.9864087820177732,0.9848405645582854,0.9827496079456352,0.9848405645582854,0.9822268687924726,0.9832723470987977,0.98380355276907,0.9832810867293625,0.9827586206896551,0.9853709508881923,0.983955294604753,0.0012809470202696537
249,80.58098106384277,0.7206186021678727,0.0099714994430542,0.0005985959767847901,0.5,1,0.1,7,600,1,0.8,"{'colsample_bytree': 0.5, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 600, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9014084507042254,0.9248826291079812,0.92018779342723,0.9061032863849765,0.9483568075117371,0.9577464788732394,0.8867924528301887,0.9339622641509434,0.8584905660377359,0.7216981132075472,0.8959628842235803,0.06435716768165697,82,0.9937271301620492,0.9932043910088866,0.992681651855724,0.9942498693152118,0.9932043910088866,0.9932043910088866,0.9942528735632183,0.9937304075235109,0.9926854754440961,0.9937304075235109,0.993467098841398,0.0005358506376128323
246,66.38499250411988,0.5711237922977607,0.009320688247680665,0.0010103826237619507,0.5,1,0.1,7,500,1,0.8,"{'colsample_bytree': 0.5, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9014084507042254,0.9248826291079812,0.92018779342723,0.9061032863849765,0.9483568075117371,0.9577464788732394,0.8867924528301887,0.9339622641509434,0.8584905660377359,0.7216981132075472,0.8959628842235803,0.06435716768165697,82,0.9937271301620492,0.9937271301620492,0.9921589127025614,0.9932043910088866,0.9932043910088866,0.992681651855724,0.9942528735632183,0.9926854754440961,0.9926854754440961,0.9932079414838035,0.993153537283537,0.0005937008961841433
247,67.20406079292297,0.6140837065713898,0.009484100341796874,0.0008644511310252103,0.5,1,0.1,7,500,3,0.8,"{'colsample_bytree': 0.5, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 500, 'scale_pos_weight': 3, 'subsample': 0.8}",0.9014084507042254,0.9248826291079812,0.92018779342723,0.9061032863849765,0.9483568075117371,0.9577464788732394,0.8867924528301887,0.9339622641509434,0.8584905660377359,0.7216981132075472,0.8959628842235803,0.06435716768165697,82,0.9937271301620492,0.9937271301620492,0.9921589127025614,0.9932043910088866,0.9932043910088866,0.992681651855724,0.9942528735632183,0.9926854754440961,0.9926854754440961,0.9932079414838035,0.993153537283537,0.0005937008961841433
248,67.50327970981598,0.6531662743971445,0.00982339382171631,0.001017412193298186,0.5,1,0.1,7,500,5,0.8,"{'colsample_bytree': 0.5, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 500, 'scale_pos_weight': 5, 'subsample': 0.8}",0.9014084507042254,0.9248826291079812,0.92018779342723,0.9061032863849765,0.9483568075117371,0.9577464788732394,0.8867924528301887,0.9339622641509434,0.8584905660377359,0.7216981132075472,0.8959628842235803,0.06435716768165697,82,0.9937271301620492,0.9937271301620492,0.9921589127025614,0.9932043910088866,0.9932043910088866,0.992681651855724,0.9942528735632183,0.9926854754440961,0.9926854754440961,0.9932079414838035,0.993153537283537,0.0005937008961841433
251,82.9232766866684,0.7103143050403211,0.010015439987182618,0.0014812225474377227,0.5,1,0.1,7,600,5,0.8,"{'colsample_bytree': 0.5, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 600, 'scale_pos_weight': 5, 'subsample': 0.8}",0.9014084507042254,0.9248826291079812,0.92018779342723,0.9061032863849765,0.9483568075117371,0.9577464788732394,0.8867924528301887,0.9339622641509434,0.8584905660377359,0.7216981132075472,0.8959628842235803,0.06435716768165697,82,0.9937271301620492,0.9932043910088866,0.992681651855724,0.9942498693152118,0.9932043910088866,0.9932043910088866,0.9942528735632183,0.9937304075235109,0.9926854754440961,0.9937304075235109,0.993467098841398,0.0005358506376128323
250,81.10242943763733,0.580865086074426,0.010139560699462891,0.0010885362326135122,0.5,1,0.1,7,600,3,0.8,"{'colsample_bytree': 0.5, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 600, 'scale_pos_weight': 3, 'subsample': 0.8}",0.9014084507042254,0.9248826291079812,0.92018779342723,0.9061032863849765,0.9483568075117371,0.9577464788732394,0.8867924528301887,0.9339622641509434,0.8584905660377359,0.7216981132075472,0.8959628842235803,0.06435716768165697,82,0.9937271301620492,0.9932043910088866,0.992681651855724,0.9942498693152118,0.9932043910088866,0.9932043910088866,0.9942528735632183,0.9937304075235109,0.9926854754440961,0.9937304075235109,0.993467098841398,0.0005358506376128323
269,50.128012323379515,0.3687548535182808,0.01154763698577881,0.0025191126776432245,0.5,1,0.01,4,600,5,0.8,"{'colsample_bytree': 0.5, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 600, 'scale_pos_weight': 5, 'subsample': 0.8}",0.892018779342723,0.92018779342723,0.9295774647887324,0.9248826291079812,0.9530516431924883,0.9483568075117371,0.8773584905660378,0.9386792452830188,0.8537735849056604,0.7216981132075472,0.8959584551333155,0.06549190913516398,88,0.9796131730266597,0.9754312598013591,0.9769994772608468,0.978044955567172,0.9785676947203346,0.9749085206481966,0.9738766980146291,0.977533960292581,0.9770114942528736,0.9785788923719958,0.9770566125956648,0.001723792805707533
81,16.222535252571106,0.12920237346485627,0.008336377143859864,0.0020877747111696667,0.5,0,0.05,4,200,1,0.8,"{'colsample_bytree': 0.5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",0.8873239436619719,0.9295774647887324,0.92018779342723,0.9248826291079812,0.9483568075117371,0.9577464788732394,0.8726415094339622,0.9386792452830188,0.8584905660377359,0.7216981132075472,0.8959584551333155,0.06582633502757237,88,0.9932043910088866,0.9911134343962362,0.9921589127025614,0.9905906952430737,0.9900679560899112,0.9905906952430737,0.9926854754440961,0.9905956112852664,0.9916405433646813,0.9937304075235109,0.9916378122301298,0.0011925094001974377
82,16.158246994018555,0.15804789781669973,0.009212875366210937,0.001115899357598098,0.5,0,0.05,4,200,3,0.8,"{'colsample_bytree': 0.5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 200, 'scale_pos_weight': 3, 'subsample': 0.8}",0.8873239436619719,0.9295774647887324,0.92018779342723,0.9248826291079812,0.9483568075117371,0.9577464788732394,0.8726415094339622,0.9386792452830188,0.8584905660377359,0.7216981132075472,0.8959584551333155,0.06582633502757237,88,0.9932043910088866,0.9911134343962362,0.9921589127025614,0.9905906952430737,0.9900679560899112,0.9905906952430737,0.9926854754440961,0.9905956112852664,0.9916405433646813,0.9937304075235109,0.9916378122301298,0.0011925094001974377
83,16.266440415382384,0.14200447540028263,0.008941388130187989,0.00163882942415621,0.5,0,0.05,4,200,5,0.8,"{'colsample_bytree': 0.5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 200, 'scale_pos_weight': 5, 'subsample': 0.8}",0.8873239436619719,0.9295774647887324,0.92018779342723,0.9248826291079812,0.9483568075117371,0.9577464788732394,0.8726415094339622,0.9386792452830188,0.8584905660377359,0.7216981132075472,0.8959584551333155,0.06582633502757237,88,0.9932043910088866,0.9911134343962362,0.9921589127025614,0.9905906952430737,0.9900679560899112,0.9905906952430737,0.9926854754440961,0.9905956112852664,0.9916405433646813,0.9937304075235109,0.9916378122301298,0.0011925094001974377
